	github_urls	creation_date	pr_date	pr_from	is_fork	pr_from_date	is_merged	merged_date
363	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-05-11T21:50:19Z	off99555/darkflow	True	2018-02-15T14:35:21Z	False	
364	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-04-12T23:30:15Z		False		False	
365	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-04-10T12:14:18Z		False		False	
366	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-04-09T13:54:30Z	dreadlord1984/darkflow	True	2017-05-23T13:54:27Z	False	
367	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-04-06T08:42:10Z	zsfarkas/darkflow	True	2018-04-06T08:26:03Z	False	
368	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-04-03T15:31:11Z	chadrick-kwag/darkflow	True	2018-04-03T07:14:36Z	False	
369	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-03-29T15:45:27Z	BaptisteAmato/darkflow	True	2018-03-29T10:43:26Z	False	
370	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-03-22T16:04:28Z	cclauss/darkflow	True	2018-03-22T15:24:06Z	False	
371	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-03-22T15:27:21Z	cclauss/darkflow	True	2018-03-22T15:24:06Z	True	2018-03-25T02:17:51Z
372	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-03-19T12:54:15Z		False		False	
373	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-03-18T19:28:30Z		False		False	
374	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-03-14T07:14:50Z	saranshkarira/darkflow	True	2018-02-25T07:39:06Z	False	
375	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-03-13T13:00:59Z	nitsourish/darkflow	True	2018-03-13T12:57:15Z	False	
376	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-02-26T05:14:39Z	abagshaw/darkflow	True	2017-04-10T20:38:52Z	True	2018-02-26T05:15:00Z
377	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-02-21T08:23:53Z	andreysorokin/darkflow	True	2018-02-21T08:20:54Z	False	
378	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-02-15T14:54:20Z	off99555/darkflow	True	2018-02-15T14:35:21Z	True	2018-02-26T15:07:44Z
379	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-02-12T18:56:10Z	Rutulpatel7077/darkflow	True	2018-02-12T18:43:35Z	False	
380	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-02-01T02:46:12Z	Omegastick/darkflow	True	2018-01-22T01:42:01Z	False	
381	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-01-25T15:41:26Z		False		False	
382	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-01-24T16:38:55Z		False		False	
383	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-01-16T18:54:35Z	bullapse/darkflow	True	2018-01-08T22:48:02Z	False	
384	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-01-10T03:44:36Z	abagshaw/darkflow	True	2017-04-10T20:38:52Z	True	2018-01-10T03:51:36Z
385	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-01-10T02:17:09Z	abagshaw/darkflow	True	2017-04-10T20:38:52Z	True	2018-01-10T03:30:34Z
386	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-01-07T21:28:59Z	rauar/darkflow	True	2018-01-05T12:10:19Z	False	
387	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-01-07T21:23:01Z	rauar/darkflow	True	2018-01-05T12:10:19Z	False	
388	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-01-07T14:30:08Z	rauar/darkflow	True	2018-01-05T12:10:19Z	False	
389	thtrieu/darkflow	2016-08-16T05:54:02Z	2018-01-06T18:58:30Z	rauar/darkflow	True	2018-01-05T12:10:19Z	False	
390	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-12-29T22:48:33Z	sheerun/darkflow	True	2017-12-29T09:21:22Z	False	
391	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-12-21T09:43:12Z	chewwt/darkflow	True	2017-09-13T06:14:26Z	False	
392	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-12-17T15:58:51Z	lilohuang/darkflow	True	2017-05-21T11:54:12Z	True	2017-12-25T19:10:57Z
393	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-12-17T15:53:55Z	lilohuang/darkflow	True	2017-05-21T11:54:12Z	False	
394	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-12-17T15:52:02Z	lilohuang/darkflow	True	2017-05-21T11:54:12Z	False	
395	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-12-05T02:57:59Z	dkermany/darkflow	True	2017-12-02T21:20:43Z	True	2017-12-08T01:29:21Z
396	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-12-01T04:32:32Z	akashjobanputra/darkflow	True	2017-10-24T04:32:33Z	False	
397	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-10-05T17:48:07Z		False		True	2017-12-08T01:53:04Z
398	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-09-27T14:57:41Z	AlexFridman/darkflow	True	2017-09-27T14:51:33Z	True	2018-01-09T04:56:53Z
399	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-09-20T18:41:05Z	ryanferg/darkflow	True	2017-09-20T18:34:47Z	True	2017-09-24T16:34:46Z
400	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-08-16T20:43:39Z	0merjavaid/darkflow	True	2017-08-16T11:15:23Z	False	
401	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-08-12T09:13:17Z		False		True	2017-12-08T01:57:28Z
402	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-07-05T22:10:41Z	tungalbert99/darkflow	True	2017-06-30T16:32:46Z	False	
403	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-07-05T21:56:18Z	tungalbert99/darkflow	True	2017-06-30T16:32:46Z	False	
404	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-07-04T18:20:51Z	dheera/darkflow	True	2017-07-04T18:18:34Z	False	
405	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-06-30T20:02:55Z	tungalbert99/darkflow	True	2017-06-30T16:32:46Z	True	2017-07-01T00:47:05Z
406	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-06-30T09:12:41Z	lilohuang/darkflow	True	2017-05-21T11:54:12Z	True	2017-06-30T15:52:34Z
407	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-06-29T16:25:09Z	abagshaw/darkflow	True	2017-04-10T20:38:52Z	True	2017-06-29T16:31:41Z
408	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-06-27T18:39:58Z	hajapy/darkflow	True	2017-06-27T18:35:04Z	True	2017-07-03T18:38:52Z
409	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-06-06T04:23:44Z	abagshaw/darkflow	True	2017-04-10T20:38:52Z	True	2017-06-29T15:37:21Z
410	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-31T15:49:41Z	ahmedbaracat/darkflow-1	True	2017-05-31T14:15:34Z	True	2017-06-05T02:23:36Z
411	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-25T12:40:46Z	relh/darkflow	True	2017-05-22T22:27:11Z	False	
412	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-22T23:18:19Z	oulutan/darkflow	True	2017-05-22T22:48:45Z	True	2017-05-23T13:27:47Z
413	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-22T05:29:52Z	abagshaw/darkflow	True	2017-04-10T20:38:52Z	True	2017-05-25T03:32:49Z
414	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-21T17:26:38Z	lilohuang/darkflow	True	2017-05-21T11:54:12Z	False	
415	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-21T13:48:21Z	lilohuang/darkflow	True	2017-05-21T11:54:12Z	True	2017-05-23T13:31:01Z
416	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-21T12:59:38Z	lilohuang/darkflow	True	2017-05-21T11:54:12Z	False	
417	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-21T12:44:11Z	lilohuang/darkflow	True	2017-05-21T11:54:12Z	False	
418	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-21T12:38:20Z	lilohuang/darkflow	True	2017-05-21T11:54:12Z	False	
419	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-21T03:29:53Z	abagshaw/darkflow	True	2017-04-10T20:38:52Z	True	2017-05-21T07:02:52Z
420	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-19T14:24:31Z	abagshaw/darkflow	True	2017-04-10T20:38:52Z	True	2017-05-19T14:25:56Z
421	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-19T14:10:08Z	abagshaw/darkflow	True	2017-04-10T20:38:52Z	True	2017-05-19T14:19:57Z
422	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-13T18:19:19Z		False		False	
423	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-13T06:51:37Z		False		False	
424	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-05T00:18:14Z	xchen010/darkflow	True	2017-05-04T22:55:55Z	False	
425	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-04T23:03:46Z	xchen010/darkflow	True	2017-05-04T22:55:55Z	False	
426	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-04T23:03:37Z	xchen010/darkflow	True	2017-05-04T22:55:55Z	False	
427	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-04T23:03:11Z	xchen010/darkflow	True	2017-05-04T22:55:55Z	False	
428	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-05-02T22:42:23Z	loretoparisi/darkflow	True	2017-05-02T22:32:10Z	True	2017-06-29T15:49:00Z
429	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-04-27T18:25:43Z	mastersplinter/darkflow	True	2017-04-25T15:47:23Z	True	2017-04-30T18:06:07Z
430	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-04-26T18:57:03Z	abagshaw/darkflow	True	2017-04-10T20:38:52Z	True	2017-05-19T02:20:26Z
431	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-04-25T23:34:33Z	abagshaw/darkflow	True	2017-04-10T20:38:52Z	True	2017-04-26T00:44:48Z
432	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-04-25T15:58:11Z	mastersplinter/darkflow	True	2017-04-25T15:47:23Z	True	2017-04-25T15:58:58Z
433	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-04-22T06:57:27Z		False		True	2017-04-22T07:02:33Z
434	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-04-20T13:31:35Z	jonathanglima/darkflow	True	2017-04-20T13:26:14Z	False	
435	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-04-17T20:45:36Z	abagshaw/darkflow	True	2017-04-10T20:38:52Z	True	2017-04-22T02:16:01Z
436	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-04-12T00:49:02Z	abagshaw/darkflow	True	2017-04-10T20:38:52Z	True	2017-04-12T01:59:21Z
437	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-04-08T15:30:36Z	dontfollowmeimcrazy/darkflow	True	2017-04-01T08:36:50Z	True	2017-04-09T06:24:36Z
438	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-04-03T05:48:32Z	Prakash19921206/darkflow	True	2017-04-01T16:23:05Z	True	2017-04-03T06:13:35Z
439	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-04-02T06:42:50Z	borasy/darkflow	True	2017-03-30T07:43:10Z	True	2017-04-02T09:34:12Z
440	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-04-01T20:36:11Z	Dhruv-Mohan/darkflow	True	2017-03-27T12:32:43Z	True	2017-04-02T03:07:18Z
441	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-04-01T16:58:30Z	Prakash19921206/darkflow	True	2017-04-01T16:23:05Z	True	2017-04-01T17:51:00Z
442	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-03-31T15:54:23Z	schelv/darkflow	True	2017-03-31T15:28:50Z	True	2017-03-31T16:00:27Z
443	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-03-31T05:53:00Z	hello072/darkflow	True	2017-03-31T04:26:18Z	False	
444	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-03-30T08:05:23Z	borasy/darkflow	True	2017-03-30T07:43:10Z	True	2017-03-30T08:53:01Z
445	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-03-29T12:23:13Z	Dhruv-Mohan/darkflow	True	2017-03-27T12:32:43Z	True	2017-03-29T16:16:05Z
446	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-03-24T19:49:17Z	arionik/darkflow	True	2017-02-28T07:42:38Z	False	
447	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-03-23T12:47:47Z		False		False	
448	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-03-13T10:12:09Z	kevinkit/darkflow	True	2017-03-13T10:09:19Z	True	2017-03-13T10:15:11Z
449	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-03-13T00:26:58Z		False		False	
450	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-03-10T06:13:02Z		False		True	2017-03-11T03:51:35Z
451	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-03-07T21:23:45Z	se210/darkflow	True	2017-03-07T21:20:00Z	False	
452	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-02-28T16:19:54Z	mcimpoi/darkflow	True	2017-02-28T12:36:29Z	True	2017-02-28T16:38:43Z
453	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-02-28T07:53:33Z	arionik/darkflow	True	2017-02-28T07:42:38Z	True	2017-02-28T08:00:34Z
454	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-02-23T08:48:15Z	lunardog/darkflow	True	2017-01-10T04:51:50Z	True	2017-02-23T09:42:11Z
455	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-02-21T13:23:11Z		False		True	2017-02-27T01:26:30Z
456	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-02-21T08:34:22Z	wanji/darkflow	True	2017-02-21T08:22:40Z	False	
457	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-02-17T03:51:03Z	antlerros/darkflow	True	2017-02-17T03:44:58Z	True	2017-02-18T04:49:00Z
458	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-02-13T17:33:18Z	chuckcho/darkflow	True	2017-02-10T19:58:19Z	False	
459	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-02-13T09:04:32Z		False		True	2017-02-13T09:07:27Z
460	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-02-07T10:37:20Z	TLESORT/darkflow	True	2017-02-06T22:08:39Z	False	
461	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-02-04T02:34:35Z	allanzelener/darkflow	True	2017-02-04T02:12:58Z	True	2017-02-04T02:47:02Z
462	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-01-29T05:57:13Z	ryansun1900/darkflow	True	2017-01-22T16:05:09Z	True	2017-01-29T15:01:57Z
463	thtrieu/darkflow	2016-08-16T05:54:02Z	2017-01-22T16:59:22Z	ryansun1900/darkflow	True	2017-01-22T16:05:09Z	False	
464	thtrieu/darkflow	2016-08-16T05:54:02Z	2016-11-22T18:51:24Z	zayfod/darkflow	True	2016-11-22T15:32:38Z	True	2016-11-23T01:05:09Z
465	thtrieu/darkflow	2016-08-16T05:54:02Z	2016-11-22T15:46:11Z	zayfod/darkflow	True	2016-11-22T15:32:38Z	True	2016-11-22T16:48:58Z
466	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2018-03-08T10:43:30Z	michaelzhaobin/Faster-RCNN_TF1	True	2018-02-25T06:33:47Z	False	
467	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2018-03-05T13:19:37Z	michaelzhaobin/Faster-RCNN_TF1	True	2018-02-25T06:33:47Z	False	
468	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2018-03-04T13:21:08Z	michaelzhaobin/Faster-RCNN_TF1	True	2018-02-25T06:33:47Z	False	
469	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2018-03-04T07:25:31Z	michaelzhaobin/Faster-RCNN_TF1	True	2018-02-25T06:33:47Z	False	
470	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2018-03-03T06:34:43Z	michaelzhaobin/Faster-RCNN_TF1	True	2018-02-25T06:33:47Z	False	
471	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2018-03-03T06:33:33Z	michaelzhaobin/Faster-RCNN_TF1	True	2018-02-25T06:33:47Z	False	
472	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2018-03-03T05:44:44Z	michaelzhaobin/Faster-RCNN_TF1	True	2018-02-25T06:33:47Z	False	
473	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2018-03-03T05:22:59Z	michaelzhaobin/Faster-RCNN_TF1	True	2018-02-25T06:33:47Z	False	
474	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2018-03-03T04:11:15Z	michaelzhaobin/Faster-RCNN_TF1	True	2018-02-25T06:33:47Z	False	
475	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2018-02-28T09:58:57Z	michaelzhaobin/Faster-RCNN_TF1	True	2018-02-25T06:33:47Z	False	
476	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-12-06T11:48:28Z		False		False	
477	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-07-27T20:09:50Z		False		False	
478	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-07-06T12:37:26Z	crazymxm/Faster-RCNN_TF	True	2017-07-06T12:24:10Z	False	
479	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-04-07T20:05:12Z		False		False	
480	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-04-06T09:19:56Z	chenzeyuczy/Faster-RCNN_TF	True	2017-04-06T09:17:34Z	False	
481	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-03-13T16:35:31Z	lev-kusanagi/Faster-RCNN_TF	True	2017-03-13T05:51:28Z	False	
482	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-03-07T10:12:22Z	khurram18/Faster-RCNN_TF	True	2017-03-06T15:31:52Z	True	2017-03-13T05:56:37Z
483	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-02-23T02:27:36Z		False		False	
484	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-02-17T04:03:36Z		False		False	
485	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-02-15T21:25:01Z		False		True	2017-02-17T02:39:32Z
486	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-02-03T19:14:31Z		False		True	2017-02-06T13:25:11Z
487	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-01-25T06:31:23Z		False		False	
488	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-01-17T06:36:03Z		False		False	
489	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-01-11T09:06:23Z	hosang/Faster-RCNN_TF	True	2017-01-10T23:31:35Z	True	2017-02-17T02:38:31Z
490	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2017-01-10T23:38:42Z	hosang/Faster-RCNN_TF	True	2017-01-10T23:31:35Z	False	
491	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2016-12-15T02:13:51Z		False		False	
492	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2016-12-14T06:43:27Z		False		False	
493	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2016-11-23T00:01:05Z	ICapalija/Faster-RCNN_TF	True	2016-10-25T17:49:19Z	True	2017-02-16T07:01:33Z
494	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2016-11-19T22:03:06Z	ahmedammar/Faster-RCNN_TF	True	2016-11-19T21:57:39Z	True	2016-11-24T11:51:25Z
495	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2016-10-29T23:45:41Z	ICapalija/Faster-RCNN_TF	True	2016-10-25T17:49:19Z	False	
496	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2016-10-19T13:05:45Z	philokey/Faster-RCNN_TF	True	2016-10-12T07:34:40Z	False	
497	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2016-10-19T07:17:44Z	goan15910/Faster-RCNN_TF	True	2016-10-07T02:04:33Z	False	
498	smallcorgi/faster-rcnn_tf	2016-09-07T05:58:53Z	2016-10-12T08:48:16Z	philokey/Faster-RCNN_TF	True	2016-10-12T07:34:40Z	True	2016-10-13T05:10:44Z
499	marvinteichmann/tensorflow-fcn	2016-05-27T21:18:35Z	2017-12-14T18:14:14Z	jionie/tensorflow-fcn	True	2017-12-14T18:11:51Z	True	2017-12-15T15:43:15Z
500	marvinteichmann/tensorflow-fcn	2016-05-27T21:18:35Z	2017-08-30T06:37:08Z	IanBoyanZhang/tensorflow-fcn	True	2017-08-30T06:08:17Z	True	2017-11-28T18:52:01Z
501	marvinteichmann/tensorflow-fcn	2016-05-27T21:18:35Z	2017-07-23T17:54:46Z	kheffah/tensorflow-fcn	True	2017-06-29T02:18:24Z	True	2017-07-28T16:52:48Z
502	marvinteichmann/tensorflow-fcn	2016-05-27T21:18:35Z	2017-06-29T02:21:00Z	kheffah/tensorflow-fcn	True	2017-06-29T02:18:24Z	True	2017-06-29T09:57:48Z
503	marvinteichmann/tensorflow-fcn	2016-05-27T21:18:35Z	2017-05-16T05:33:48Z	leonndong/tensorflow-fcn	True	2017-05-16T05:32:01Z	False	
504	marvinteichmann/tensorflow-fcn	2016-05-27T21:18:35Z	2017-01-15T18:51:00Z		False		True	2017-01-18T13:46:04Z
505	marvinteichmann/tensorflow-fcn	2016-05-27T21:18:35Z	2016-07-04T19:42:09Z	MartinThoma/tensorflow-fcn	True	2016-07-04T19:38:45Z	True	2016-07-08T02:26:32Z
506	jakeret/tf_unet	2016-08-12T08:02:22Z	2019-07-09T17:29:53Z	ashahba/tf_unet	True		False	
507	jakeret/tf_unet	2016-08-12T08:02:22Z	2019-04-28T01:55:27Z	siavashk/tf_unet	True	2019-04-28T01:46:03Z	True	2019-05-07T18:31:38Z
508	jakeret/tf_unet	2016-08-12T08:02:22Z	2018-10-08T01:36:28Z	AshHu/tf_unet	True	2018-10-08T01:24:23Z	False	
509	jakeret/tf_unet	2016-08-12T08:02:22Z	2018-08-09T23:15:08Z	YJonmo/tf_unet	True	2018-05-04T05:44:54Z	False	
510	jakeret/tf_unet	2016-08-12T08:02:22Z	2018-07-30T07:17:59Z	mpjlu/tf_unet	True	2018-07-30T05:30:24Z	False	
511	jakeret/tf_unet	2016-08-12T08:02:22Z	2018-06-25T10:37:00Z	samsammurphy/tf_unet	True	2018-06-25T10:31:25Z	True	2018-06-26T12:37:31Z
512	jakeret/tf_unet	2016-08-12T08:02:22Z	2018-06-12T15:40:22Z	wkeithvan/tf_unet	True	2018-06-01T21:44:00Z	True	2018-06-14T18:01:35Z
513	jakeret/tf_unet	2016-08-12T08:02:22Z	2018-06-07T17:15:01Z	guillochon/tf_unet	True	2018-06-07T17:14:27Z	True	2018-06-07T19:29:18Z
514	jakeret/tf_unet	2016-08-12T08:02:22Z	2018-06-01T21:54:37Z	wkeithvan/tf_unet	True	2018-06-01T21:44:00Z	True	2018-06-23T09:35:15Z
515	jakeret/tf_unet	2016-08-12T08:02:22Z	2018-04-06T05:47:14Z	gwy15/tf_unet	True	2018-04-01T04:56:52Z	True	2018-04-06T14:11:48Z
516	jakeret/tf_unet	2016-08-12T08:02:22Z	2018-03-01T16:41:14Z	MarvinYeh/tf_unet	True	2018-01-22T22:00:12Z	False	
517	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-12-18T18:11:39Z	jakeret/tf_unet	False		True	2017-12-18T18:11:46Z
518	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-11-04T17:23:09Z	nikkou/tf_unet	True	2017-11-04T17:20:04Z	True	2017-11-10T08:34:00Z
519	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-09-08T09:09:33Z	LauraLaureus/tf_unet	True	2017-09-03T10:36:18Z	False	
520	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-08-19T12:30:52Z	FiLeonard/tf_unet	True	2017-08-18T18:25:55Z	True	2017-08-28T18:49:15Z
521	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-06-28T20:21:35Z	AlessioM/tf_unet	True	2017-06-28T20:19:13Z	True	2017-07-04T19:39:38Z
522	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-06-07T23:45:07Z	haichaoyu/tf_unet	True	2017-06-07T23:23:36Z	False	
523	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-05-23T09:48:03Z	jordangierschendorf/tf_unet	True	2017-05-23T09:42:35Z	False	
524	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-05-22T07:29:02Z	jakeret/tf_unet	False		False	
525	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-05-11T08:18:53Z	ethanbb/tf_unet	True	2017-05-01T01:27:26Z	False	
526	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-04-30T20:37:43Z	agrafix/tf_unet	True	2017-04-30T20:36:02Z	True	2017-05-04T20:27:06Z
527	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-03-27T20:22:49Z	jakeret/tf_unet	False		True	2017-03-27T20:23:03Z
528	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-03-27T20:14:35Z	jakeret/tf_unet	False		False	
529	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-03-21T20:31:28Z	jakeret/tf_unet	False		True	2017-03-21T20:31:38Z
530	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-03-20T20:54:52Z		False		False	
531	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-03-02T13:39:52Z	ameya005/tf_unet	True	2017-01-12T05:36:36Z	False	
532	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-02-01T11:16:58Z	Zach-ER/tf_unet	True	2017-02-01T11:12:29Z	False	
533	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-01-16T21:12:24Z	jakeret/tf_unet	False		True	2017-01-16T21:12:38Z
534	jakeret/tf_unet	2016-08-12T08:02:22Z	2017-01-04T08:13:30Z	nicolov/tf_unet	True	2017-01-04T07:42:37Z	True	2017-01-04T18:16:41Z
535	jakeret/tf_unet	2016-08-12T08:02:22Z	2016-12-27T17:05:54Z	jakeret/tf_unet	False		True	2016-12-27T17:06:06Z
536	jakeret/tf_unet	2016-08-12T08:02:22Z	2016-12-13T21:04:44Z	jakeret/tf_unet	False		True	2016-12-13T21:04:51Z
537	jakeret/tf_unet	2016-08-12T08:02:22Z	2016-12-06T16:41:50Z	FelixGruen/tf_unet	True	2016-12-06T13:40:50Z	False	
538	jakeret/tf_unet	2016-08-12T08:02:22Z	2016-12-06T14:30:22Z	FelixGruen/tf_unet	True	2016-12-06T13:40:50Z	True	2016-12-13T21:04:52Z
539	charlesshang/fastmaskrcnn	2017-03-25T15:33:21Z	2018-02-24T06:23:31Z	CharlesShang/FastMaskRCNN	False		False	
